"gene","GSM223386","GSM223387","GSM223388","GSM223389","GSM223390","GSM223391","GSM223392","GSM223393","GSM223394","GSM223395","GSM223396","GSM223397","GSM223398","GSM223399","GSM2233100","GSM2233101","GSM2233102","GSM2233103","GSM2233104","GSM2233105","GSM2233106","GSM2233107","GSM2233108","GSM2233109","GSM2233110","GSM2233111","GSM2233112","GSM2233113"
"Gene_224",6.38192622829305,7.25753196622207,6.19199127933172,7.04138029371916,5.98909242607866,7.27489146775062,6.55672683519222,6.94454956236409,6.51524852485524,6.87145663650573,7.27445883759363,6.98313072504852,6.05711064399311,6.36523173961713,6.77117121979072,6.81523807431217,6.5364011146711,6.88371311056756,6.97049212356728,7.45422896523737,7.01676290509675,7.05044118996175,6.3716682509051,7.36226146194887,6.63960426684215,6.73106167601221,6.62120678013836,6.37107387937882
"Gene_225",5.40425320959326,3.68344783746379,4.87497202272492,3.49047613362731,6.37101907260573,3.37646231729452,5.69204912178268,3.22931122893532,5.81187897777851,3.65961324502819,5.6430095174432,3.66787579495514,5.01358429000859,3.3786866507859,5.00248634935233,4.2763111014364,5.98891096679084,3.17194920218205,5.78115673527241,3.56061642379936,5.34439979018829,3.34543156619494,5.06486663595126,3.97875498717798,5.91330443664063,4.08264802935726,5.27402606607159,2.65186095778454
"Gene_226",6.4839694741871,5.94019303505318,5.40394463086934,6.37507811520324,6.4329848215824,5.70630606301246,5.93857688819577,5.53006853985003,5.98935280617029,6.83281613981395,5.84485792680715,5.85064601433052,6.03068805005333,6.77668713051413,6.13645313450783,5.87327081140287,5.36644932765434,6.23061482176753,5.73910246818277,6.26902344131334,6.24047490225513,5.58888183730452,6.01097707893942,5.76489446037593,6.10145767817316,6.80631156802496,5.94018458166201,6.05027950177448
"Gene_227",5.0322358541717,5.78270143706057,5.51671099832343,5.29619589055875,4.88383773190284,5.26367007184983,5.00308725425206,5.57144852539886,5.73817165366458,6.21389592743418,5.26211218880811,5.51326426934808,5.43660098305794,5.75925171454438,5.00886994747322,4.96511544404011,5.24336893933553,5.32490274626371,4.90030072005555,5.0981171182964,5.53278181105063,5.65328286572865,4.92929440691172,5.35308204150659,5.16768992981658,5.55219821320242,5.12286439354993,6.36811347627093
"Gene_228",5.45751781578331,5.34486231314335,6.42523419355898,5.12160391784142,5.02019222830703,4.76472853706697,5.46191507355504,5.39482149789007,5.32161381207683,5.58794603891678,5.35117468747809,5.95098104058964,5.72879553998065,4.70165977310768,5.36392356462641,5.85281261657388,5.25126608852802,4.87314536921353,5.40903121897126,5.20805964767949,4.99728321587832,4.79835588875903,6.03278786649205,5.89420531097349,6.02668263394627,5.33863884896136,4.96417176883181,5.2656965444414
"Gene_229",6.6247710985772,6.1293388006597,6.89441893863878,7.66532902889406,6.8104475184416,7.08158850494666,6.57452260141616,6.32202272903142,7.03313599808959,6.56030470913285,6.63467313936041,6.4728355682841,7.33834586568257,6.93722281739614,6.74413071205623,6.77451394925684,6.74027847942612,7.4345685003781,6.85908921296287,7.62930749878901,7.42941923524268,7.24848302866579,7.12908044785784,6.87616071692333,7.03033572552222,7.33171814563181,7.29468200196484,6.58560550930349
"Gene_230",5.26947544554829,4.55070144360576,5.7026653105014,5.44310019590739,4.55173272310702,4.98790901345427,4.78739391120888,4.40700587119488,5.37024637859853,4.74914427055878,4.75118187644573,4.83814730051447,4.48471121735117,5.59226255087868,5.12440842982214,4.18543178732448,5.31018410511226,4.84564207721455,4.77774097066677,4.59845188836584,3.90750166021232,5.09224439873028,4.54562556512401,4.99168297761964,4.48221739130135,5.40664416706376,4.72952311032057,5.38082721417238
"Gene_231",7.89849678496929,7.79892750472153,8.39686089011246,8.35306275431103,7.76485570208495,7.38608610017678,8.35891376846023,7.71089023042931,8.05627627954079,7.65976726790588,8.25171397184449,8.52692262173359,7.23690430651961,7.35866008712446,8.35197905842109,7.33700260172847,8.26848906101989,8.37111646596731,8.48071471057777,7.96895290977759,7.93298932678758,7.72229698431275,7.52135927918669,7.66674686792677,7.89850409131926,6.92133575971785,8.25719129954828,8.06378563479473
"Gene_232",5.62180121378267,8.43273027736856,6.17552276817848,8.33146041949776,6.07190149835849,7.97202721737166,6.2183609899538,8.1978024081424,6.17287353546565,8.31433679975079,6.043271768397,8.45116828330861,5.28736014966994,8.60368205290444,5.81111222118539,8.69853870568561,5.92373446643895,8.14035383578189,5.92816798363164,8.51216549165514,5.82625389005999,7.99389173015318,6.29056781195888,7.99715127473855,6.20926549329744,8.92009655068147,6.01817581921538,8.35720158703041
"Gene_233",7.14540762815478,5.85390716412715,5.47404660012804,5.76000194900911,6.16453872161718,6.46940712733313,6.01246012389919,6.09537162462858,6.05004612263485,6.98179048191549,6.72091036871189,6.38528051984728,6.1209551630006,6.14859841643876,6.35873250336709,6.74055565693736,6.60783293054276,6.022353244112,5.47577607953442,6.35579270239649,5.0549460782558,6.53262115605737,5.91343684705854,6.0138017798195,6.53906805531891,6.80398362189292,5.85226960945377,6.34375240199247
"Gene_234",4.92596190079023,5.03006011781184,5.07966924361157,5.09499270415066,5.96365231104638,4.85019758565303,5.08577931560488,5.93420060825261,5.12765159112919,5.88267432966879,5.16211038824336,4.98352411926955,5.43470382906158,4.80942256655894,5.19912706996232,5.47216199403481,5.57295289605309,5.24818164782379,4.90886439877862,4.57888873625634,4.97480361805661,5.17975821659472,5.09443616501389,5.06490086287007,5.1338177560053,5.51267672652089,4.60093973837452,5.66884167978335
"Gene_235",5.71749943936629,5.63271067770023,5.72638424043316,5.39232181038067,5.086772510177,4.71112200700812,5.02206832031248,5.07469742923593,4.98092757553144,4.48377901717216,5.29147268136158,5.37551298119607,5.49114354228002,5.78178052181486,5.69911210055944,5.05483512606797,5.39139750647686,5.17393692279165,4.86933710698465,5.10519507822054,5.70628094107042,5.58407114237088,5.17329287675023,5.15033923109457,5.47038528903339,6.40013096814378,6.14965109375481,5.12140370363313
"Gene_236",4.47950934095616,4.79735707034571,4.65635213201761,4.99062701258734,4.71997929245471,5.12918032316899,4.52874319195858,4.00044612118935,5.01600235973579,4.22564660712059,4.63013789104063,4.64683949235398,4.48396735428386,5.02420706554981,4.60773658911565,4.47351916369626,4.3421368975642,4.93695041856513,5.67635762495767,4.27958919857296,4.0058784600695,4.89702087421497,4.33246635813737,4.97887365777167,4.139938626322,4.95329396847658,4.77074129076574,5.1601096793017
"Gene_237",5.9147622226879,5.29608937144487,5.72610404195613,5.73009755039719,5.7603678590536,5.36277160966218,6.162483974198,5.90426845129215,6.53006273424136,6.1599545609474,5.72503302654751,6.37034661599017,5.59759872125068,5.89662518106032,6.06946625831444,5.31502159379191,5.72985996206922,5.60872260806859,5.32849673685675,5.4859267722407,5.30785442020229,5.92829144558534,5.36698412746196,6.30779078826214,6.26157312399342,5.8849460395926,5.92532607237917,5.61343600695379
"Gene_238",6.9263593139003,6.36225216267668,6.21295158366416,6.8228663853595,6.52660226628947,6.39307052085023,6.23430716039329,6.87729082320283,5.82560255131364,6.26900857723091,6.42627817404887,6.34877467858784,6.6925155478669,7.09039260034713,6.42504190793086,5.78783970482259,5.93214921491822,6.5542851845532,6.26440198976227,6.39362831357862,6.46602700036957,6.49444761437756,6.78633398785484,6.72042350116044,5.92676671885732,6.71942798669596,7.06135755876422,6.44733175437938
"Gene_239",6.32091992137055,5.80260890946477,5.83514533376632,6.07350812402567,6.37006530164739,6.25899150818626,6.0908864418706,6.52911271849504,6.20173653877045,6.37283173389763,6.52373578249911,5.32376495550743,6.36396343894766,6.55088571735651,6.13947455256622,6.25663568120638,6.59915265988205,6.20501415568004,6.51911749007389,6.42949667817549,6.47483439368029,7.03859415039283,6.77461987505217,6.639420981366,6.12775723770248,6.21996322181079,5.72214393799635,6.25506244832379
"Gene_240",6.26643231918621,5.44202892970522,5.52886032886077,5.80516952764311,5.12285967666293,5.41000856071933,5.23234153562981,5.10018264735905,5.41530699584318,5.59076927726533,5.20560448053709,4.69215981554476,4.81425347450032,5.52766820636424,5.56150966343584,5.40029320520703,5.37616597648321,5.0274238661163,5.37101649531473,5.34269853542665,5.19318441838919,5.080905541612,4.6532714246836,5.72786322338818,5.01496020750235,5.5015105727338,4.94042017426969,5.36602035002026
"Gene_241",4.91108529911144,5.70413023768713,5.47009655762369,5.48319278145474,4.78869301000879,6.0583426911294,5.81717758181777,5.30823182887033,5.19991234361142,5.0171852079588,4.7403606914906,5.38546306975119,4.95394782126716,5.4961391794072,5.77535030332242,5.11614251470849,5.36567314605117,5.2082864626377,5.37789890109048,4.92091390353945,4.59313697121103,4.96099133261475,5.1962685132844,4.63974393670459,6.39677483278107,4.99734018078162,5.14890041485564,4.9648794333087
"Gene_242",5.58105399106655,7.35400774231132,5.6107259279875,6.89470854768069,5.01747750388855,7.82453915356936,4.99883823712309,6.99334823816724,5.47008488115779,6.58408500034626,5.22583446177841,6.8219127492517,5.78628496504976,6.90739069210796,5.2720711490799,7.04037498553732,5.46635288152087,7.06237138493744,5.67467765208008,7.59330764498662,5.18955951987283,6.72339068822834,5.86624017028708,6.81285992165972,5.61994582441651,6.99344306977507,6.40007739185549,6.53658006819543
"Gene_243",7.08325026616353,7.36932959427871,7.45979881427663,6.70754206352455,7.13433477521114,7.96483349882118,8.19133982122884,7.49998268701511,7.36689521720356,8.13822638674685,7.25696223837124,7.10950303030691,7.94603031101571,8.55164647056669,6.80352943020812,8.06259223562903,7.91809420743335,7.4148327670815,7.21156036149996,7.942374715903,7.57248799764612,7.46468403784352,6.96092004979713,8.29098889467376,7.74422426113936,7.25773117123459,7.88320598542629,7.56408052820707
"Gene_244",5.42952442219631,5.00171577032835,5.13459968627397,4.59685451175905,4.92878587085307,5.09945071394652,4.45804838815939,4.77082144121424,4.56159835592325,4.93600316688726,4.88991605047568,4.68877129531848,4.8898928925622,5.83686135403938,4.80053196486577,4.1579010451355,4.12429334725917,5.1155047182885,4.9633725972546,5.62735843076398,4.76927344023545,4.52448021723745,4.22908157416532,4.18002281598753,4.16750047208846,4.37491561443172,4.9285063220856,4.90766590431947
"Gene_245",5.02779440285758,5.46036825175216,6.34170664838942,5.0884899143274,4.65672268961792,5.7821627991253,5.86012447505307,6.01789378744191,5.38976421125472,6.232564028333,5.7276633403856,5.42387098224945,5.57351271512641,5.80704780761827,5.74453121904108,6.27287511913328,5.76133427194257,5.22537589113067,5.99480744620614,6.27778440319944,5.70298323598189,6.5502250096946,6.26127641769768,5.52579922608478,5.39929481368159,5.76683400862066,5.80102435295001,4.28282033783579
"Gene_246",8.3724764746701,7.06169716172806,7.9330191509023,8.09804730200666,7.50659236839729,7.96140371960124,8.18054043383989,8.21988797736985,7.4369090836074,7.34493479056988,7.84450438971357,7.68507527407404,8.05011324480066,7.41868307122181,8.2188373292049,7.87075499620643,8.17324394103442,7.57304428424623,8.12123630322346,7.78181765046426,8.0661601230225,8.34887035700703,8.29088997799931,8.64023485837262,7.76175337857615,7.12983860489471,7.4658855184487,7.35936218801646
"Gene_247",5.98314041353086,6.0638498845102,6.34301937712144,6.04836830003426,6.11635864195991,6.2948433751701,6.39834181887193,5.49771983813573,5.93433261693678,6.03958280231682,6.00457026300986,5.71956717478113,5.50580509829833,6.16101276998906,6.15138792354251,6.3549450631102,5.20431334485767,6.23750270340446,5.35684208705075,5.49042317835978,6.0446312994073,5.55100860493934,5.53104564718411,5.65423819288097,6.04796913671821,6.07501252420346,5.38039491371749,5.61423889426886
"Gene_248",4.72953660699877,4.65079444089838,4.84455945429756,3.96350554102423,5.36335640754466,4.82980470614071,3.95911331204612,3.93649304551594,4.75513879971886,4.74688164569125,4.5325136341752,4.64432634272703,4.488349407634,5.01311516025469,4.36240667869796,5.58898518039787,4.5627422066628,3.92283855397627,5.01491689290456,4.49556471100448,4.31133085633087,4.37559527789685,4.51606066370861,4.36770738421731,4.80862342473601,4.12441142790643,4.82122185912623,4.83390613343033
"Gene_249",4.99824086352614,6.03458319074964,5.27090913091264,5.21520595050994,5.12330064782123,5.264617477715,4.92691737897585,4.62242105563265,5.27844411493451,5.8600367546423,4.98036140804121,5.62756670204867,5.32771478614507,5.73216406038468,5.40872263651634,4.93543054311593,5.6222981270217,5.94471372111738,4.99523487205135,5.05782689399636,5.60486654145645,5.93853592903368,5.33709229041567,5.31959787111402,5.19116985443125,5.56639319437727,5.78236732325827,5.3944085058937
"Gene_250",6.65558158323291,6.58434942332783,6.93482879591144,6.17003976021961,6.47131918864347,5.97830828759398,7.06086254810967,6.62200722190152,6.03427533684712,6.18225509837803,6.2112969668679,7.20868802370045,6.17428936961285,6.70337706589245,6.33430213203891,5.39079019489049,6.12389292984941,6.0764401075654,6.74271907962024,5.98714610623781,6.43421646844851,6.07880321281499,6.9298387546432,5.82624418884743,5.87504372839259,6.69391069309982,5.87290363155888,6.63623899088913
"Gene_251",5.3102020570951,5.35273038289362,5.81124832176337,5.27504787287476,5.16598794030555,5.01600343796703,5.17834627397363,5.78138956313851,6.10866420368881,5.89234876093128,5.15524755134272,6.15176314618688,4.99777040855342,5.82920621167461,5.43630497074112,5.79695351593613,5.37132261046589,6.14605922239964,5.7496972744115,5.46874277208928,5.52846201758309,5.67545363794975,6.68297761313248,5.74013650668663,6.1577577626764,6.57349418107992,4.82642576305277,5.79642367010816
"Gene_252",5.12543950879574,5.56587059583872,5.57899488099879,5.27359651443965,5.90621274376761,5.74832960012131,5.62315551077901,5.0316628945844,4.99401258177338,5.23013033602633,4.64831486187923,5.46635896191555,5.53620436265589,5.60198108934575,5.15055405169187,4.77619694596512,5.98726120333611,5.28107402536429,5.10987627222616,4.62207018139219,5.69830669632468,5.65438981829592,5.81265057906101,5.17199516097615,5.75657838145463,5.99033165850109,4.76289664277896,5.91086694688313
"Gene_253",6.08532753151452,5.06686621278217,5.81044330029643,5.4589630278178,5.37648942998674,6.07297376716393,5.65380761990323,6.15301886309823,5.91044502869946,6.39922559403247,5.79710819421107,5.28434599791616,5.97435058636733,5.39479999116268,6.27086363537225,5.64631809285763,5.81212778462722,6.15480050742245,5.06382903846298,4.8905709976262,5.68071456310165,5.16695017987145,4.7057827531502,6.35571252818482,5.55901591660468,5.96967185684082,5.33645654319356,4.80185010683872
"Gene_254",6.13404603320326,5.7203020978304,5.4659265587351,5.84438989730979,5.76599133230381,7.62960372947118,6.09095620695002,5.69061716114556,6.5717400156396,5.72582203307232,6.21517386998206,5.93806460867339,6.14273601804191,5.93689766050331,5.76843126148913,7.44965428844586,6.46093170886577,6.0800681793914,6.46930344439051,6.03056079736253,5.96177745954465,5.90315676658927,6.39946595534032,6.54081529765102,5.99385244611551,6.00568881231806,6.17560503729488,6.27850420196199
"Gene_255",7.24621870685359,9.62066907341666,7.49404071636846,9.36009072919201,7.00941144021243,8.71824912081386,7.42937238832935,9.13198900790548,8.29005141223479,9.56808721622393,7.52786841923044,9.15064151333705,7.45657817607066,9.32651334745896,8.23916716808839,9.88543985878942,7.33613773191876,9.85492535973375,7.07837150190534,9.59490674956985,7.75726002776547,10.0609523668494,7.72615945306259,9.73390545564322,7.22654715755211,9.52155048162203,7.26171586491168,9.68299949860926
"Gene_256",6.10218572033849,5.84472013341838,6.04756240313916,5.63550723292327,5.93446226461234,6.34204745900591,5.10160311192454,6.19849976989136,5.66085328743899,4.51631382343841,4.5923814298277,5.80062619252763,6.55199516817929,5.81443236682601,5.75352022674972,5.87659029701654,6.27136814823811,6.51532266136138,6.00048364251389,6.27434814920977,5.60722085922151,6.39813397668392,5.61375429506328,5.88554093027871,5.85602913791101,5.70954274342282,6.03761928388855,6.1879371088362
"Gene_257",7.23693213429264,7.36894228676664,7.28634595282501,6.8374942858092,6.50783784463019,7.12012882979217,6.58962947222172,6.28048727481618,7.23483906510092,6.58064861367197,6.73126122169862,6.78815998691498,6.44435637396373,7.34628721455816,7.05629991801998,7.75113485506886,6.92835421619901,7.69759603171239,6.73590399030897,8.16748335362534,6.768984219592,7.48148603953765,6.92293869877072,8.19684929690557,7.27741558225989,7.06095209328192,6.58467090824096,7.33537663914388
"Gene_258",6.89506714185676,6.9519489758805,6.83707060569602,7.50262226471809,6.21747956492752,6.19705644342798,6.62214905565546,6.61412224331224,6.82720249456569,6.02678607973777,6.53335308134205,7.58580195457526,5.94176277212051,6.87833471312529,6.612208728755,6.84649806901159,6.64106722463671,6.48044874064224,7.02916830364602,7.04560653183921,6.22107374381377,7.06668108946259,7.0523602418923,6.21397000023091,6.71599288708312,6.71528386500178,7.18280893439728,6.387444930135
"Gene_259",5.72471523864989,6.14356509694969,5.65888544783776,5.87187872603369,5.15440592188016,5.13377271916631,6.12487704301096,5.24888539719354,5.50237549784252,6.08280419387564,5.58384196720981,6.09848917649245,5.2852421109706,6.02756591746322,6.10680651587444,6.01043538836015,5.25649885902891,5.88150527329746,5.04472377121676,5.37919426722314,5.7458366600086,5.70486156583677,5.12541021804071,5.79532334269833,6.2918877210806,6.08686489131119,6.80344177018708,6.27153220385905
"Gene_260",4.60607116513105,4.25630918980479,4.51386094617933,5.18282362269886,4.94138801702515,3.63824234476095,4.91199369310966,4.36475657422168,4.76859612265555,3.89117353045069,4.85139811852319,4.7625841051731,4.63843170873245,4.11523043213716,3.84902456323602,4.81618740887783,4.27876865700008,4.34562598317603,4.19617561991808,5.12169214039971,4.74120479716067,4.93278596066983,3.69885149020451,4.91147108611839,4.67193707090621,4.82584419347682,4.69649201022327,4.80926872348845
"Gene_261",5.86614183999799,5.75495897273071,5.7583662734269,4.84134932356996,5.10567020442314,5.9112359885143,4.67892867339469,4.73039616691076,5.0726179215084,4.99972271057829,5.3449952850996,5.21533429872227,5.40576130960576,5.05830541058682,6.02327088014461,5.21386947859108,5.15930058117551,5.67830920739132,5.74657384230172,4.86947671447468,5.56127095441258,5.40769393535388,5.32165566666611,5.35619399317784,5.20370533921303,5.67853659247295,4.7532724468316,5.02348020331708
"Gene_262",5.78344960768603,4.90900354098195,5.83769924859964,5.66659246987038,5.8771153194958,6.21974385853094,5.42089768266747,5.74993851621284,5.8449667856741,5.56804807005311,5.31029170189821,4.62927379683363,5.87059649309978,5.92934111166623,5.87724475034183,5.58483576892666,4.62714100294997,5.31175831460842,5.04181925946619,5.83860076992895,5.3745831060612,5.97201835264407,5.53022988647518,5.44411164615902,5.74359667776523,5.63154884109805,5.0882957011739,5.71586182855973
"Gene_263",6.12784274041631,6.38272677864361,6.84892797949147,6.01135926103143,5.72544093085835,5.59157480606274,6.19318370608771,6.07382244530122,5.92795519487122,5.42061500466235,5.41787093337784,5.29276563240949,6.16582559433382,5.95435227567516,6.02669362889187,6.47389146478065,5.67868718939546,6.12053782561864,6.27664471921882,6.37732295413925,6.01908575313675,6.7913606620115,5.43180821684935,6.26692437691419,5.83760136783792,5.84788138478997,6.42851355114028,6.25369328847675
"Gene_264",7.24490583006945,7.33798188824825,7.47514084459539,6.95195905443587,7.77687684473821,7.03935119821058,7.37172301131884,7.59192777620296,8.05896904094323,6.99721090959644,7.14970590792465,7.40167766956876,7.02149183089177,7.03516096979883,7.09711910389869,8.12501340277282,7.35448945163073,7.52045753343034,7.88397620822898,7.42272841642158,7.53940717610764,7.52944291408825,6.47049340922291,7.0709508128406,7.45421763595342,7.60060716702421,8.00500083472808,7.22867790969611
"Gene_265",8.38639277223193,8.50541719996253,8.50580008295061,8.50873270998127,7.71219945565919,8.26705463886904,8.79302561289819,7.70991080402195,8.64085312766266,8.21595482338248,8.72931333409184,8.39982297877492,8.73649865597825,8.75763437562888,7.99567325649166,8.53538221679489,8.57522859574421,8.77888516161062,8.18323127429843,7.69947414541896,9.31636911727996,8.48999661481319,8.68911341028094,8.25085773961958,8.40878634841399,8.46398026028286,7.7330624103056,8.21293964600547
"Gene_266",7.60520109268279,10.8390082367171,7.73022874646185,10.1093158728722,7.56268103274868,9.90999425922244,7.39919160081553,10.7557450354374,7.77364047116949,10.7221427290762,7.59623011614149,9.78113549500548,7.8807389133836,10.0465434617343,7.13805708354436,9.93318094747741,8.32644954815723,10.4302390663819,7.12991942624251,9.92236003802979,7.35104708722702,10.1566398878827,7.84785838037889,10.0641619080149,7.70346010452757,10.0456283180211,6.95301858864115,9.65709336754125
"Gene_267",5.17672782434777,5.61444028233447,4.47985297945885,6.15769888048122,5.82150254662558,6.72662903506112,5.28798025751006,6.55201601884671,5.71915114119465,6.64851223366725,6.00267357139659,6.32351114207642,5.65238142824113,6.0611948465598,5.87893930966319,5.75560507241256,5.57687180545902,6.13630012031943,5.42795322811207,5.62136097276553,5.77209013213062,5.06558669003448,6.27200623019215,6.35176144100779,5.42622550386552,5.66038105939198,6.21688377993681,6.15757767669498
"Gene_268",3.66957491911623,4.02612809014862,3.93180955092659,3.71339557427116,4.36083336399871,4.49744740575372,4.32103421874208,4.53555381976921,3.96383192332325,4.71008122157945,4.80009215059273,4.48056834983976,4.57109605820319,4.22629474621718,4.27795037228754,4.85187928909615,4.3615230081063,4.06852738486584,4.13646686322371,4.20938837924696,4.73039943583813,4.11135206288178,4.39171008631603,4.54170080036005,3.44318422758875,4.09342501295553,4.25617818014532,4.50418978244657
"Gene_269",5.96235238113363,5.59138779065054,6.14003326156551,5.20433442583781,5.80673809581831,5.46355329177382,5.84090595296997,6.29760698640296,5.3094348284887,6.62535896631762,5.31702060075847,6.04708350168988,5.20116774966435,5.43341551643945,4.92351519041517,6.00820607484421,5.78435636888829,5.89155028008016,5.65554299847772,6.31426615923162,5.59942530282532,5.35134566127096,5.67404678312198,5.96600091371544,5.44569288574721,6.65887688343302,6.31922838133666,4.7705225071629
"Gene_270",6.05759270377798,6.23215575800179,6.61361179654216,6.08091185271525,5.77381331604128,5.66532508639972,6.0460654203406,5.69644471000578,6.40701699922911,5.78936158888325,6.23539844227604,6.27715769057629,6.22130959866924,6.45572202389514,5.17447628443469,5.86282552406635,5.92477020896125,5.75294508319393,6.01380046973525,5.79701051261233,6.51338983232751,5.65555669424453,6.2166850726314,6.13305892508462,6.3923859108304,6.57899048716318,6.43106459423909,5.04664427466307
"Gene_271",6.98303927975257,6.2652230012413,7.00203489757341,7.06173107622388,7.35938245375473,7.04812051016756,7.29102938102076,6.32907725666458,6.94578334752762,6.01009538755493,7.66563914872667,6.94268600430916,6.42372134515501,7.02781404289247,6.32367037218743,6.56830169528357,7.8285988518626,7.25486343527984,6.52764750276767,6.2978239582567,7.48155277930761,7.61975630572985,7.17362028317002,7.09115168670682,6.67330304505273,7.44109532065781,6.85073142347673,7.1715206420269
"Gene_272",6.98598975945348,6.80155220791366,7.13861060358249,7.00198624275169,6.61743323235474,6.76417178785246,6.7341320100691,6.53284586362771,6.9109100006299,7.23761958927654,6.32354184098521,6.84494993120675,6.91442090722956,6.88808319410261,7.62336456268111,6.82296137454976,6.81772362424853,7.10122492144931,6.94684687261492,6.57059180847421,6.52226285939788,7.09511939302097,6.82934862455104,6.75504651117905,7.16951446957492,6.87180602228827,7.2769196835551,6.76506663124351
"Gene_273",6.38700945810976,6.74782820244202,6.74379751111209,6.59063597622018,5.9205160932128,6.21382664706832,6.13818663775744,6.67897402369826,7.23298350377349,6.8081597221366,6.54102153025146,6.53285823050224,6.78763043900152,7.06315628739909,7.00419239839448,6.77647318396307,6.65551657008474,6.30290247354781,7.17603675694507,6.53827708694793,7.01129619724487,6.43163277121003,7.50242715877416,6.17732610312224,7.04375547362207,6.23117507619307,7.45646242693059,6.54383002870831
"Gene_274",4.29253994749477,2.64147762130747,4.59068034662366,3.53440373056626,4.11402502438132,2.98233234336348,3.71032834442929,3.29764108453313,4.83977325689458,3.80211948356501,4.29252570884495,3.42439855214174,4.62316768664506,2.50534938046289,3.64128132140288,3.70860794396699,4.92324092908176,3.3995969381929,4.23823181568731,3.06362093023665,5.08620225081341,2.8362408581075,4.63112588403101,3.08962124703396,4.68965828744011,2.58687282860606,4.72362800867538,2.20877482431038
"Gene_275",7.5556368134439,6.80710918655522,7.03071880886602,7.10986786009224,6.77444754807297,7.61514831625503,7.52547925268688,6.97357050320375,6.85773793501703,6.79814289854451,6.68131927730445,6.76478225533296,6.61763296870091,6.3723832859963,6.63139609954422,6.91979051614426,7.02926386432574,6.28595639212728,7.00754338044117,6.4124951502927,6.87541051702058,7.41539500347683,6.11945497341356,6.23576516114792,6.40284444951409,7.70209855825228,5.94370199710035,7.13033136251137
"Gene_276",5.34705580309679,5.06538802957113,5.47077072610465,6.29300034792945,5.55725582635798,6.16223402437171,5.80454787126713,5.26337973006336,5.58192197057827,6.05252135302866,5.63697454190468,5.49860842906448,5.04357047091375,5.48128289580836,5.47838452766114,5.9747533253325,5.51068501683311,5.50173834897879,5.40933701887616,6.03691676819446,5.39211395598096,5.6707652862877,5.55759337742731,5.16035913281098,5.55435579018347,5.71601121444908,5.74362946796875,5.53877152053142
"Gene_277",6.01566165189369,6.75046007162829,6.19492585569658,6.08707510267741,5.76234828202399,6.06854124112733,6.49988058570256,7.01918371484401,6.42736363044932,6.01119718518712,6.68889338803946,5.95301697861724,5.77442950536021,6.37941740971227,6.07022154188849,6.1195897202566,5.78525700929625,6.36715964182569,6.09056294129737,6.48417647001169,6.25964692140379,7.29326358614177,6.50694505089091,6.66667462452737,6.29464646882732,6.55191291958834,5.92689571919962,6.29751239407632
"Gene_278",6.31392726206601,6.03881660645001,6.79930815352271,5.69001531985895,6.14979932102716,6.23742360072306,5.91308150173603,6.30278579410093,5.84200548694332,5.5736664891785,5.61385498729448,6.38057851257643,6.1566837755659,6.4485244482848,6.27865830785106,6.33530869465899,6.14337829090838,6.42580016236724,6.21559826703513,5.69749813177725,6.01404806362755,5.71739794824075,6.26280579290489,6.60484093430648,5.74334976276578,6.36585901288792,5.98581595823445,5.95240976187625
"Gene_279",6.13916004120172,6.4124228990558,6.96965747002874,6.95710483169015,6.7441955525814,5.60440405821616,6.87545594624287,7.3374569734884,6.30202160750651,6.14799849970873,5.89409629396628,6.8598707018528,6.18515141295258,6.32208187594851,7.09358382774974,6.31350586684182,5.80026187335812,6.37613239823403,7.13582199792152,5.45316249391683,6.23195935109838,7.57882992577818,5.80124158508674,6.53131429385031,5.97326572984117,6.69620002696429,6.56809060191722,6.1903892535303
"Gene_280",6.68748002408386,5.91001232450904,5.86283740657581,4.98822653834566,5.79987001694394,5.87743635342674,5.58090782793003,6.65304991883752,6.25213056585588,5.8876532528113,5.58205792475685,6.64471090175913,5.4595000944713,5.75131122682603,5.92337176746494,6.32070467827814,5.327546315324,5.88564741788712,5.66979673240606,6.38777578048098,6.80459317099148,5.28511566966478,6.04352379203563,6.1061286045154,6.36745813805531,6.56741565913959,5.37589731481707,5.68688922708701
"Gene_281",3.69362409386994,3.46206908455083,5.04135990509151,4.7163506853753,4.87130406805556,4.37172786037045,4.20025160634991,4.98117884765391,3.65557579417081,4.74994718869736,4.74244861458898,3.44372720368522,5.13969246654118,4.81368044676832,3.88551730165405,3.92525490689669,4.39747914072426,4.2975393890487,3.74991861451073,4.43671523846187,4.13256523007593,4.05949436221888,4.58391830627691,4.02571924750654,3.75269533449413,4.3372245885543,3.8938696135476,4.44045140053825
"Gene_282",6.63887307179332,6.59530456574245,6.61891651075532,6.51946262719375,6.40795888580381,6.74366871420129,5.83866584313771,6.68976064675928,6.1901406868922,5.95106708915434,7.3333928470014,6.22459676031538,6.29033066554479,6.79523931056887,6.72755414149893,6.92371065687727,6.60010676480526,7.31626524082184,7.41109011782848,6.97128604582558,6.79412441235151,6.72677145093699,7.547388268844,6.97884432306557,7.15451416263263,6.29714127975257,6.11747978852586,5.82243371474215
